Season;Data;Phase;Night;Part_night;Channel;Time;Event_V;Quantity;Toys
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:42:34;bl;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:27:22;c.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:22:41;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:50:32;a.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:28:53;a.ubl.bc/a.ubl.bc.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:31:31;d.bc/d.bc.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:08;bl.sl.a;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:59:16;bl;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:57:30;a;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:55:13;a.sl.bc/a.sl.bc.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:48:01;bc.ubo.ubl.c;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:14:53;N;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:23:46;a/a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:34:12;bc.ubl.n;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:18:42;d.bc/bl.bc.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:18:53;d.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:05:37;bt.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:30:51;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:38:01;bl.bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:37:55;bl;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:55:15;a.ubo.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:31:09;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:14;a.ubl.a/a.ubl.a.p/a.ubl.a.p;3;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:18:57;a.ubl.bc;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:55:17;a.ubl.a/a.bl.a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:50:19;a.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:58:51;a.usl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:57:16;a.ubo.usl.bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:44:36;a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:45:19;c;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:40:08;bc.ubl.a/bl;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:05;d.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:50;bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:57:31;a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:40:25;a.ubl.a/a.usl.a;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:33:56;bl.n;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:39:52;bc.sl.a.p/a;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:49:20;V;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:46:19;bc.sl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:32;a/a;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:39:46;a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:49:23;a.ubl.c;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:50:13;a/v;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:34:17;d.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:47:52;d.ubl.a.bl.ubo/d.a/a;3;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:48:11;N;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:41:49;d;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:54:05;a.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:44:21;bc.ubl.a/bc.ubl.p.sl/a.bl.a;3;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:37;ba.ubl.a/ba.p/a.p/bl;4;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:41;N;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:53:52;a.usl.bl.sl.sl.v.g;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:42:42;a.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:53:04;bc.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;3;2;ch2;03:39:35;a.usl.ubo.a/d.ubl.a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:42:10;bc.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:02;a.usl.a/a.usl.a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:42:50;d.ba;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:27:40;a/a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:40:44;a/bl;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:51:28;bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:52:22;a.n/bc/d.a/d.a/a/a;6;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:34:35;bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:34:07;a.ubl.v;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:42:54;a.ubl.bt.d;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:44:30;a.ubl.a/v/d;3;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:38:11;a.ubl.bc;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:38:10;N;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:45:30;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:44:13;d.a.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:45:34;bc/a.sl.ba;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:38:33;V;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:53:09;a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:51:21;v.ubl.v;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:36:25;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:36:13;bc.sl.ba;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:35:49;d.ubl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:38:07;n.t;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:37:57;c.bl.c;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:37:48;c;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:45:41;bl/bl.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:39:01;a.bl.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:54;a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:41:30;a.ubl./n/a.ubl.n.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:48;a/bc;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:44;bc/a.p;2;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:35:22;d.a;1;0
KRAJANOW_II;11-07-2012;B;3;1;ch2;21:43:59;bl/bl.p;2;0
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:16;d.uo.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:24;bt.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:03;a.usl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:46;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:50:28;bc.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:50:37;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:10;a.ubl.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:32;i.ba.sl.ba;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:14;bl.bt/n.ba.p/ba.sl.ba.d;3;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:48;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:37;n.bt.o/n.bt.p;2;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:01:29;bl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:27;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:06;d.bo.sl.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:56;bn.usl.ba.sl.ba.usl.ba.sl.ba;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:22:28;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:15;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:09;bc;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:23;v.usl.v;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:46:39;a/a.sl.a;2;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:07:30;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:11;w;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:46:59;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:50:12;a.usl.bt.bl.d;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:27:09;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:49:39;V;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:36:50;bt.a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:28:32;a.sl.bc.bc;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:48:14;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:48:07;a.sl.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:49:25;a/a.p.sl.a;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:37:05;a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:38:43;a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:02:53;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:44;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:35:04;d.ubo.;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:56:39;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:32:20;a.uo.sl;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:51:53;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:15;a.sl.bl.sl.a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:50:33;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:43;w;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:01:33;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:30;a/v.sl.a;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:49:55;sl;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:03:33;bh;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:00:09;v;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:49:59;a.sl.d;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:51:45;n.bt;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:57:58;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:49:14;d.bl.bc.bl.ubl.a/bt.a.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:14;v.sl.v/a.n;2;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:39:39;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:56:24;n.ba.o.d/bt.p.sl.a.n;2;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:03:45;bt.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:57:07;n.ba;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:56:29;n.bt.usl.bt.sl.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:47:05;n.g;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:51:52;n.sl.a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:07:02;n.a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:49:32;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:53:06;a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:42:30;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:41:35;a;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:48:50;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:46:29;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:53;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:22;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:19;bt.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:12;n.t;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:49;a.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:22;c.sl.c;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:12:40;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:59;n.ba/a.bt.usl.bo.a;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:11;sl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:08;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:01;a.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:53;n.ba.sl.ba;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:50;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:40:57;d.o.d/h;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:33:19;sl.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:13:01;d.t.a.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:50;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:04;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:19;sl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:26:48;a.o.d/a.o.d.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:44;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:28;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:54;a/v.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:18;a.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:53;w.d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:36;d.a/a.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:30;w/n;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:16;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:39;a,bt;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:01:43;v.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:46:09;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:47;ba.d;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:02:57;a.bo.bt.d/a.c.p.bl.d;2;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:40:27;bl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:52:29;n.ba/n.ba.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:06;a.bt;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:31:19;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:28:39;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:40:46;a.o;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:56;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:41:02;.g.e;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:20:46;a.bt.usl.bt.sl.bl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:17:52;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:26:44;n/a.n.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:25:18;d.sl.;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:23:07;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:17:48;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:41;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:14;a.uo.d;1;1
KRAJANOW_II;13-07-2012;B;4;2;ch1;03:01:36;a.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:57:55;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:12:02;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:49;v.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:21;a/a.d;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:15;n.sl.c.bt..sl.bt.bc;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:33:15;d.bl/a.n;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:43;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:28;n.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:29;v/v.ubo;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:23:04;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:41:33;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:41:14;d.a.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:42:44;d.a/d.bc/d.p;3;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:42:25;d.sl.sl.sl.n/a.n;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:41:50;d.sl.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:51;a.ubt.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:19;a.d/a.d.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:25;a.bl.a.d/a.bl.a.d.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:42;w.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:43;a.bl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:40:01;a.uo.d/f.p;2;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:36;a.usl.a/a.bl.a/a.bl.a.p/a.bl.a/p;4;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:17:35;a.n;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:43:59;d.bt;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:30:48;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:28;d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:27;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:44:06;w/a.sl.a/w.sl.c;3;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:37:57;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:37:33;a.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:47;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:38;a.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:30;ba.g.ba;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:14;v.ubt.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:56:49;bt.t.i.g.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:55;s.uo.i.r.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:03:06;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:36:26;n.sl.ubl.g.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:36:06;sl;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:36:20;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:40:22;c;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:45:39;a.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:34:26;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:59:50;d.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:35:15;a.r.i.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:49;d.v.sl.a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:48;w;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:40:39;a.bt.d;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:29:40;a;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch1;21:39:41;N;1;1
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:45:46;a.p.n/a.bl.a;2;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:46:44;d.a.sl.ba.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:47:19;bl;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:47:21;a.n;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:51:36;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:47:29;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:55:00;v.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:53:01;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:50:22;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:46:09;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:39:05;a.bl.bc;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:45:08;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:52:14;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:03;bl/bl.p;2;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:37:57;v.n/bl;2;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:28:33;a.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:30;sl.a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:31:52;w;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:47:00;a.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:20:02;d.bv.usl.ba.v.bt.bc.bt.ubl.sl.r.bc.p/r.bo.t.bl.a.ubl.sl.n/d.a;3;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:01:23;a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:26:19;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:44:32;a.ubl.a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:27:03;a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:01:07;c;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:44:33;a.bl.a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:44:40;a;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:49:44;N;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:29:26;a.ubl.c;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:29:44;w;1;0
KRAJANOW_II;13-07-2012;B;4;2;ch2;03:31:23;N;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:33;bc.sl.bc/bc.sl.bc.p;2;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:07;d.bc.sl.bl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:25;bc.sl.bc;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:42;N;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:56:18;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:19:59;r;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:42:36;d.a/d.a.p/d.a.p;3;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:58;bl;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:32:47;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:17:23;d;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:33:03;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:31:00;a.bl.bc;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:17:27;a.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:31:07;bl.r.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:02;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:24:10;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:14:57;a.ubl.bt.o.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:41:04;d.v;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:26:34;v.usl.c/v.ubl.bc.p/v.bc.usl.a.p;3;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:15;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:03:00;d.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:58;a.bl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:30:44;d;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:44:17;v.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:29:39;a.bl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:28:44;sl;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:42:19;w;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:43:01;a.t.ubl.a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:43:14;a.n;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:35:55;d;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:42:23;a;1;0
KRAJANOW_II;12-07-2012;B;4;1;ch2;21:42:55;a.sl.a/a.p;2;0
