Season;Data;Phase;Night;Channel;Time;Event_V;Quantity;Toys
Jablow_2;27.07.2012;C;6;KAM2;21:42:00;d.t.a.l.a.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:42:05;a;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:42:19;a.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:39;a;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:41;a.l.a./d.p.c.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:46;a.t.a.l.a./p.a.t.a.l.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:50;a.n./a.d.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:53;d.a.t./p.d.a.t.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:55;a/a.l.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:43:58;n.a.r./a.l.a./p.a.;3;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:04;a.v.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:07;a.t.d.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:33;a;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:36;a.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:40;d.t./p.d.t.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:42;a.l.a./p.a.l.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:46;a.t./a.n.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:48;d.a.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:50;o.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:44:53;a.l.a.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:45:27;a.r.l.a.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:45:51;d.t.a.l.a.v.t./p.a.t.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:45:55;a.l.a./a;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:45:57;a.l.a.v.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:03;a.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:07;a.t.d.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:12;d.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:16;a.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:24;a.l.a.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:28;a.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:37;d.a.t./p.d.a.t.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:39;d.a.t.a.t.a./n.a.t.a./p.n.a.t.a.;3;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:41;a.t.a.n./n.a.t.r./p.a.o.a.l.a.t.a.n./a.r.a.n.;3;0
Jablow_2;27.07.2012;C;6;KAM2;21:46:52;d.v.t.a.n./p.a.n.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:47:27;e/p.e.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:47:31;d.o.a./p.d.o.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:47:34;a.t.n./p.a.t.n.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:47:39;d.a./p.d.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:47:51;a;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:48:41;n.a.t.a./n.p.a.t.a.;2;0
Jablow_2;27.07.2012;C;6;KAM2;21:48:45;a.c.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:51:42;n.a.v.t.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:51:45;a.t.a.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:57:38;a.l.a.t.n.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:59:33;a;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:59:55;n.a.;1;0
Jablow_2;27.07.2012;C;6;KAM2;21:59:59;a.un.;1;0
Jablow_2;27.07.2012;C;6;KAM4;21:00:30;n.t.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:00:41;n.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:00:43;n.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:00:44;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:00:53;a.t.a.ul.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:01:16;d.v.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:04;a.t.a./p.a.t.a./p.a.t.a.;3;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:13;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:50;a.t.d./p.a.l.v.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:54;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:57;a/p.v.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:02:59;d.a.t.c.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:09:36;d.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:09:41;a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:10:57;v.a.t.a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:11:45;n.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:12:35;n.t.a./h;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:12:39;a.c.t.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:12:57;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:14:06;d.a.t.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:14:37;a.v.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:14:44;v;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:15:40;a.t.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:15:49;a.t.i.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:15:52;a.t.a.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:15:54;n.a.ut.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:16:40;n.a.t.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:16:47;v.l.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:17:02;d.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:17:20;n.t.a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:17:34;a.t.a./p.a.t.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:17:37;a.t.a./p.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:18:20;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:18:25;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:20:26;n.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:20:31;n.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:20:35;a.t.a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:20:43;a.l.a./p.a.l.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:21:59;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:00;d.a.l.a.c.i.a.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:11;n.t.a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:21;n.v.t.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:48;a.un.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:49;d.a.t.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:22:53;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:23:21;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:23:52;n.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:08;a.t.a.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:10;a.t.a.t.v.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:13;v.a./a;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:15;a.t.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:41;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:47;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:50;a.t.c.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:26:56;a.t.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:27:06;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:27:06;w;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:27:13;n.t.a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:27:22;a.t.c.t.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:27:41;a.t.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:28:27;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:30:05;v;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:30:20;a.t.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:31:21;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:31:23;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:31:32;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:31:50;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:32:01;n.a.t.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:32:19;a/p.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:32:24;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:32:36;a.t.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:06;d.a.l.a.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:09;v;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:12;v.i.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:21;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:29;d.a.t.a.t.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:35;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:39;w/d.t.d.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:42;a.n./n.ut.a.l.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:47;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:33:48;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:35:11;a.t.d./p.a.t.d.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:35:58;a.t.d.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:36:46;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:37:25;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:37:33;a.t.a.ud.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:37:50;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:38:00;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:38:29;n.a.r.i.v.r.i.v.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:38:50;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:38:54;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:38:58;n.t.v.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:39:04;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:39:20;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:39:30;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:40:04;a/p.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:40:10;a/p.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:40:21;a/p.a.t.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:40:31;v./p.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:41:25;w;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:41:26;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:41:39;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:42:09;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:42:55;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:43:37;a.l.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:43:43;d.a./a.t.a.un.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:43:46;d.a.t.v.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:44:12;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:45:14;n.a.t.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:45:32;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:45:50;a;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:45:58;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:46:43;a.v.t.ud.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:47:23;a.l.a./p.a.l.a.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:47:42;a.t.a./p.a.t.d.;2;1
Jablow_2;27.07.2012;C;6;KAM4;21:48:46;a.n.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:49:20;a.ud.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:52:34;d.a.;1;1
Jablow_2;27.07.2012;C;6;KAM4;21:59:31;a;1;1
Jablow_2;28.07.2012;C;6;KAM2;04:03:53;a.t.n./p.a.t.a.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:04:08;d.a.t.v./p.d.a.t.v.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:04:12;a.v.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:08:40;a.t.a./p.a.t.a./p.a.t.a./d.p.a.;4;0
Jablow_2;28.07.2012;C;6;KAM2;04:08:49;a.n./d.a.t.a.ud.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:08:54;d.c.t.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:00;a.t.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:03;a.d.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:09;a.t.c.g./a;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:33;a.uv.t.a.ud./p.a.uv.t.a.ud.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:37;a.n./a.t.a.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:09:52;d.a.t.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:10:15;a;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:10:20;h;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:11:13;a.v.t.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:12:11;a.n.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:13:55;a.v./p.a.l.a./a.l.a.;3;0
Jablow_2;28.07.2012;C;6;KAM2;04:14:35;v.ud.n.a.v.o.ud.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:14:47;a.n.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:14:51;n.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:14:53;a.t.d.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:15:28;a.l.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:18:57;d.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:19:40;d.a./a.l.a.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:20:41;n.a.t.ul.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:23:34;n.a.c.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:27:09;a.l.a./p.a.l.a.;2;0
Jablow_2;28.07.2012;C;6;KAM2;04:28:58;a.t.n.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:32:36;d.t.d.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:32:54;n.a.t.a.l.a.d.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:32:58;un.a.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:33:03;a.t.n.;1;0
Jablow_2;28.07.2012;C;6;KAM2;04:34:17;f;1;0
Jablow_2;28.07.2012;C;6;KAM4;04:00:39;d.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:00:46;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:03:26;a.t.d.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:03:28;w;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:03:58;a.l.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:07:41;a.l.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:08:44;a.d.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:08:47;n.a.t.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:09:00;a.t.d.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:09:14;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:09:54;d.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:09:56;a.t.d.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:13:30;a.t.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:13:46;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:13:51;d.a.t.a.r.d./n.t.a./a.l.a.;3;1
Jablow_2;28.07.2012;C;6;KAM4;04:14:00;c.t.d.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:15:04;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:15:05;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:15:31;a.n.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:15:35;a.n.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:19:43;a;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:21:28;d.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:27:12;c.a./c.a.;2;1
Jablow_2;28.07.2012;C;6;KAM4;04:33:01;a.l.a.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:33:06;a.n.;1;1
Jablow_2;28.07.2012;C;6;KAM4;04:33:16;a.t.d.;1;1
Jablow_2;28.07.2012;C;7;KAM2;21:06:40;d.t.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:15:52;a.l.a./a.l.a.t./a.n./p.a.n.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:00;d.a.l.a.n./d.a.t.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:03;c.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:04;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:08;d.t./p.d.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:10;a/p.c.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:16:15;n.r.a.l.a.l.c.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:17:17;a.c.l.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:17:19;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:17:21;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:17:23;f;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:17:39;a.l.a./p.a.l.a./p.a.l.a.l.a.v.l.d./a.t.a.t.v./a.t.v.p.l.d./a.d.;5;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:04;a.t.d./p.a.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:07;v.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:26;n.a.t.a.t.n./a.t.a.v.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:34;a.ul.a.t.d./p.a.o.a.t.d./d.l.a.d./d.p.a.t.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:48;a.v.r.a.t.a./n.a.t.a.l.d./a.d.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:56;a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:18:59;a.t.d./n.a.l.a.o.v.l.a.c.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:19:14;d.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:19:26;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:19:34;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:19:37;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:19:59;n.t.a.r.d./n.r.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:04;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:05;a.t.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:09;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:38;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:48;n.t.v.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:20:52;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:21:11;d.a.c.a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:21:16;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:21:47;a.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:21:54;a.c.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:21:57;c.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:01;d.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:08;t.a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:11;w;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:13;d.a.v.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:41;d.a.l.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:43;d.t.a.t.a.t./d.t.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:22:50;a/a.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:23:04;n.a.t.a.t.v.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:23:11;a.n./a;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:23:25;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:23:43;a.v./n.a.t.a.t.a./a.v./n.p.a./a.v.l.a.l.a.p.t./n.a./d.t.a./a.d./;6;0
Jablow_2;28.07.2012;C;7;KAM2;21:23:54;a/p.a./a.t.a.d.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:04;n.a.t.a.n./p.n.a.t.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:08;d.a./d.a.l./a.t.un./d.a.t./d.p.a.t;5;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:12;a/p.a./h/d.a.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:16;w;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:22;n.r.v.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:48;n.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:51;a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:56;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:24:58;n.a.t.a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:26:29;d.c.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:26:54;n.a.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:27:06;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:27:15;n.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:27:58;d.a.t.d./n.a.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:28:04;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:28:06;a.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:28:09;a.v.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:28:16;n.a.ut.a.un./n.t.p.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:28:17;d.l.a.n./p.d.l.a.l.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:29:00;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:30:18;n.a.un./a.n./a.l.a.t.n./f/d.a.t.d.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:30:22;n.a.t.a./h;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:05;d.a.l.p.a.c./n.a.c.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:09;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:17;d.a.l.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:20;d.t.a.l.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:32;n.c.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:34;n.a.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:32:36;d.a.t.a.t.p.o.a.l.a./n.l.a.n./a;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:34:30;d.a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:34:33;d.a.ut.r.a.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:37:28;n.a.v.l.r.a.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:37:46;a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:37:52;n.t.a.t.a.r.l.a.t.n./d.a.v.p.r.l.a.t./n.a.t.n.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:05;e;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:06;d.a.t.r.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:10;a.t.a./g;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:22;g.v.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:38;n.a.ut.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:41;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:38:57;a.l.a./p.a.l.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:09;d.t.a./p.d.t.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:34;d.t.a./a.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:43;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:44;a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:46;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:48;a.t./p.a.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:39:59;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:40:05;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:42:30;a/a.t.d./p.a.t.a.t.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:42:41;a.t.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:43:24;d.a.t.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:43:32;a.v.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:43:41;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:43:45;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:44:21;n.r.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:44:24;a.n.;1;0
